comment_id,platform,source_name,comment_text,date,likesCount,video_id,video_url,restaurant
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3XzgxMTA5NjI3NTA5ODQ1OQ==,facebook,Rahmouni Rahmouni,Dalila Kais علاه,2025-12-01T01:16:26.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzU5MzIxMDU2NzE4NzEyNQ==,facebook,Mina Hm Mina Hm,Lobo Solitario kayen li yhabo hakek ana nhabo haka,2025-10-31T01:52:45.000Z,1,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzE1MDYwNDYyMTcyMTIxNjM=,facebook,Lobo Solitario,Mina Hm Mina Hm Hannibal hhhh,2025-10-31T15:10:20.000Z,1,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzE5NDUxNzY1MDk3MDc0Mjc=,facebook,Assinate Nour,بيض خضر قلبي طلع,2026-01-26T07:15:08.000Z,0,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzE2MTk2NzM3MTg5OTkzMDE=,facebook,Fatima Amerah,,2025-10-30T10:06:55.000Z,0,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzExNzkxMDI0NDA3NzA3NTE=,facebook,Nadj Bint Omar,,2025-10-30T10:51:11.000Z,0,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzE3NTQ5MTAwMzg1NTYzNzU=,facebook,Moatasem Moatasem,🥚❌🍳🤢,2025-10-31T16:53:32.000Z,0,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0Xzg1MzI4Nzc2NzEwMzYzNw==,facebook,Kamel Mahamdi,🤢,2025-11-02T08:07:23.000Z,0,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzE5ODU4MTMzNDg5MzM0Njg=,facebook,Les bonnes affaires skikda,"فكرة البيضة جميلة لاكن قديمة جدا درك راهم بدلوها
جيبلنا الجديد",2025-10-30T06:42:22.000Z,7,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzEzNTEzNjQzNDk3ODAyNDE=,facebook,Fouad Khodja,,2025-10-30T09:12:53.000Z,0,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzcwNDE2MzcyMjcyMTU0Ng==,facebook,Emily Tyson,Fouad Bk 🤤🥲,2025-10-30T19:06:19.000Z,0,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzE4NDUyNzQzODMwMjczOTQ=,facebook,اولادي ملاگي,🤢🤢🤢🤢,2025-12-05T20:31:50.000Z,0,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzIzNzYzNDU3MDYxMzI4Njk=,facebook,ام سيلين للحلويات,ادخلوا على الصفحة تاعي مملحات ولا اروع,2025-11-05T23:10:24.000Z,0,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3XzI1MDc0MTQwMDQyMjA3MDg4,facebook,Adel Saada,Hakda natfahmou hhhh,2025-11-19T23:10:41.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3XzIwODEwNTY0NTkzNzU3MjU=,facebook,Amine Dadoucha,برغر بزاف بنين وبوتين يعطيكم الصحة,2026-01-06T21:26:08.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
